,Longitude,Latitude,arriveTime,leftTime,scope
0,116.34630602857145,39.999896385714294,2008-10-25 5:4:6,2008-10-25 5:28:17,"[469, 538]"
1,116.34507937037033,40.00239744444444,2008-10-25 5:50:6,2008-10-25 10:31:29,"[818, 844]"
2,116.343621877551,40.002974965986375,2008-10-25 10:31:35,2008-10-25 11:3:32,"[846, 992]"
3,116.32919735433079,39.99651516535435,2008-10-27 11:34:41,2008-10-27 11:59:44,"[1007, 1387]"
4,116.32898970000001,39.99627130000001,2008-10-27 0:27:44,2008-10-27 4:0:32,"[1936, 1985]"
5,116.32817151794865,39.996659512820536,2008-10-27 4:10:10,2008-10-27 5:8:47,"[2027, 2221]"
6,116.3435546504854,40.00280828640779,2008-10-24 11:38:46,2008-10-27 12:21:20,"[3378, 3583]"
7,116.32873890361451,39.99605761445785,2008-10-28 0:28:53,2008-10-28 4:7:42,"[3755, 3837]"
8,116.3285054814816,39.99536710826208,2008-10-28 4:7:47,2008-10-28 10:27:23,"[3838, 4188]"
9,116.32773337288134,39.9942240338983,2008-10-28 10:27:26,2008-10-28 10:55:21,"[4189, 4247]"
10,116.34323718604662,40.0025276232558,2008-10-28 11:16:4,2008-10-30 0:16:57,"[4573, 4787]"
11,116.32903523456787,39.99619032098764,2008-10-30 0:24:30,2008-10-30 4:7:42,"[4998, 5078]"
12,116.32792360515022,39.994026244635194,2008-10-30 4:56:29,2008-10-30 10:29:28,"[5079, 5311]"
13,116.3273959341317,39.99259485029941,2008-10-30 10:30:6,2008-10-30 11:4:15,"[5321, 5487]"
14,116.34364754744522,40.00285032846715,2008-10-30 11:18:6,2008-10-26 4:49:24,"[5796, 5932]"
15,116.34282438524592,40.00180125409837,2008-10-26 4:50:30,2008-10-26 5:11:7,"[5950, 6071]"
16,116.34359827499998,40.00284738333336,2008-10-26 5:55:59,2008-10-26 11:10:24,"[6658, 6777]"
17,116.34302237634411,40.002485005376336,2008-10-26 11:10:26,2008-10-26 11:31:33,"[6779, 6964]"
18,116.34294334576263,40.00044517627119,2008-10-26 11:33:26,2008-10-26 11:55:33,"[6987, 7281]"
19,116.34316885306116,40.00269263673477,2008-10-26 11:55:42,2008-10-31 10:33:37,"[7283, 7527]"
20,116.34363216279071,40.00250737209301,2008-10-31 11:3:49,2008-10-29 0:17:34,"[8158, 8329]"
21,116.3291927090909,39.99619940000001,2008-10-29 0:27:39,2008-10-29 4:0:6,"[8584, 8638]"
22,116.32733313043477,39.994239521739125,2008-10-29 4:6:26,2008-10-29 4:43:5,"[8743, 8811]"
23,116.32869649206347,39.995973888888905,2008-10-29 4:43:7,2008-10-29 10:50:21,"[8812, 8874]"
24,116.3436326440678,40.00285842372882,2008-10-29 11:7:4,2008-10-29 11:30:39,"[9167, 9284]"
25,116.34309126923073,40.002681423076915,2008-10-29 11:30:44,2008-11-4 0:19:4,"[9285, 9414]"
26,116.32924704941479,39.99540740312093,2008-11-4 4:0:5,2008-11-4 4:56:15,"[9671, 10439]"
27,116.32781965876782,39.99557717772514,2008-11-4 5:8:5,2008-11-4 10:4:29,"[10469, 10890]"
