,user,lat,lon,dist0,dist1,dist2,dist3,select
0,3,40.00817017215756,116.3210454586958,0.987877158970267,4.987417864553232,2.6931248118022757,3.3133622829260427,0.987877158970267
1,3,40.001156699558656,116.32142371204064,0.741597155359557,5.063175168908347,2.06409122671664,2.58458009097706,0.741597155359557
2,3,40.00013692570815,116.326872493266,1.2172149955266154,5.538472518268364,2.3151117126989775,2.6913246523511414,1.2172149955266154
3,3,40.00606885492294,116.32514656567841,1.1492449149898696,5.337010437114162,2.688606838101624,3.2104281406955186,1.1492449149898696
4,3,39.99171061738018,116.328204692976,1.7380168879678277,5.855017885574742,1.9757072152474724,2.039996910763678,1.7380168879678277
5,3,39.99183843190353,116.31978095898742,1.2718046991123921,5.168725867053866,1.3049808243417402,1.589111636917158,1.2718046991123921
6,3,39.99619567386115,116.3256156326767,1.266423305744985,5.512931318334456,1.9729128890485599,2.266348106065634,1.266423305744985
7,3,39.90755873693861,116.36805459841992,11.503810856356575,14.270538089853645,10.294446812220274,9.396601646509694,9.396601646509694
8,3,40.00545155826133,116.31671093772115,0.5145354718606288,4.621120824274567,2.2578151897353265,2.9333668855400594,0.5145354718606288
9,3,39.97072292990252,116.31876572089365,3.508427633108631,6.277746841378677,2.109859591439712,1.216782023973143,1.216782023973143
10,3,39.93607750865542,116.32238111855114,7.369117464083728,9.409897422603096,5.826107067218179,4.940598855071031,4.940598855071031
11,3,39.99781073455461,116.31879972665541,0.688422171786793,4.907169790463029,1.636720191645789,2.1576540595324043,0.688422171786793
12,3,39.81984670292998,116.2768669107932,20.478153127699606,20.866544329328658,18.741951152349383,17.983838629565664,17.983838629565664
13,3,39.884862089326894,116.43660450024343,16.760544483458414,20.131349860337597,15.906878968622115,15.059938824335243,15.059938824335243
14,3,39.99896392798564,116.33850671953958,2.216443666864622,6.537976382807918,3.085773362878456,3.2317937455079035,2.216443666864622
15,3,32.05585696349601,121.27151340793884,989.2721341553467,991.8209062184445,988.0810575236625,987.1789975069663,987.1789975069663
16,3,31.999577843294414,120.84260376719094,978.3177053200407,980.7242876876082,977.0748824776592,976.1711982705561,976.1711982705561
17,3,40.00971965001957,116.31523331375723,0.8900299385806404,4.49999535897073,2.6574452937267217,3.382850744259899,0.8900299385806404
18,3,39.76274751166051,116.29746973642112,26.62899978153514,27.342953306793564,24.937375971204094,24.13028599034305,24.13028599034305
19,3,39.99545965906096,116.32809717898344,1.4906679620310628,5.737308249102993,2.1180610995930698,2.331597573833328,1.4906679620310628
20,3,39.957383137067715,116.30973024016251,4.961251420863315,6.844914869757791,3.3009858271651993,2.463424246464852,2.463424246464852
21,3,39.995469034809155,116.31000017145365,0.7573907963117469,4.250255539707907,1.0133691020744449,1.772185447102971,0.7573907963117469
